"","RegionID","YearBuilt","CountStructures"
"471","762636","1960",10
"472","762636","1966",10
"473","180286","1969",9
"474","181226","1960",9
"475","181226","1970",9
"476","181399","1963",9
"477","181399","1964",9
"478","181578","1954",9
"479","182101","1946",9
"480","182101","1957",9
"481","182101","1959",9
"482","182101","1970",9
"483","182287","1944",9
"484","182287","1946",9
"485","182287","1962",9
"486","182408","2011",9
"487","182418","1999",9
"488","182683","1968",9
"489","182683","1980",9
"490","182683","1983",9
"491","183052","1970",9
"492","183052","1976",9
"493","183256","1940",9
"494","184182","1960",9
"495","184182","1988",9
"496","210150","1981",9
"497","210150","1988",9
"498","210150","1992",9
"499","262965","1997",9
"500","262965","2004",9
"501","262965","2014",9
"502","762636","1915",9
"503","762636","1929",9
"504","762636","1936",9
"505","180286","1962",8
"506","180317","1991",8
"507","180317","2011",8
"508","180317","2013",8
"509","180317","2014",8
"510","180317","2015",8
"511","181226","1958",8
"512","181226","1959",8
"513","181399","1953",8
"514","181578","1951",8
"515","182081","1957",8
"516","182101","1955",8
"517","182287","1930",8
"518","182287","1966",8
"519","182408","1960",8
"520","182408","1983",8
"521","182408","2008",8
"522","182418","1975",8
"523","182418","1997",8
"524","182683","1972",8
"525","182683","1985",8
"526","182683","1993",8
"527","182683","2001",8
"528","183052","1961",8
"529","183052","1975",8
"530","183256","1962",8
"531","183256","1965",8
"532","184182","1982",8
"533","184182","1985",8
"534","184182","1986",8
"535","210150","1968",8
"536","210150","1994",8
"537","210150","1998",8
"538","262965","2001",8
"539","762635","1975",8
"540","762636","1920",8
"541","762636","1958",8
"542","762636","1959",8
"543","180286","1971",7
"544","180941","1955",7
"545","180941","1958",7
"546","180941","1964",7
"547","180941","1968",7
"548","181399","1954",7
"549","181578","1956",7
"550","181578","1963",7
"551","182081","1938",7
"552","182081","1945",7
"553","182101","1997",7
"554","182287","1920",7
"555","182287","1935",7
"556","182408","1950",7
"557","182408","2004",7
"558","182408","2005",7
"559","182418","1978",7
"560","182418","2002",7
"561","182683","1969",7
"562","182683","1975",7
"563","182683","1981",7
"564","182683","1986",7
"565","182683","2002",7
"566","210150","1969",7
"567","210150","1990",7
"568","210150","1996",7
"569","267139","1953",7
"570","267139","1954",7
"571","267139","1963",7
"572","267809","1997",7
"573","267809","2006",7
"574","267809","2007",7
"575","762635","1965",7
"576","762635","1977",7
"577","762636","1928",7
"578","762636","1946",7
"579","762636","1976",7
"580","180286","1968",6
"581","180317","1995",6
"582","180317","2000",6
"583","181226","1971",6
"584","181226","1972",6
"585","181399","1950",6
"586","181578","1962",6
"587","182081","1958",6
"588","182101","1949",6
"589","182101","1952",6
"590","182101","1956",6
"591","182101","1966",6
"592","182101","1976",6
"593","182287","1925",6
"594","182408","1930",6
"595","182408","1958",6
"596","182418","1950",6
"597","182418","1962",6
"598","182418","1985",6
"599","182418","1987",6
"600","182418","1996",6
"601","182683","1962",6
"602","182683","1989",6
"603","182683","2014",6
"604","182683","2015",6
"605","183052","1967",6
"606","183256","1952",6
"607","183256","1961",6
"608","184182","1940",6
"609","184182","1958",6
"610","184182","1969",6
"611","210150","1962",6
"612","210150","1974",6
"613","210150","1995",6
"614","267809","2001",6
"615","762636","1923",6
"616","762636","1933",6
"617","762636","1934",6
"618","762636","1962",6
"619","762636","1984",6
"620","180286","1970",5
"621","180317","1989",5
"622","180317","2001",5
"623","180941","1959",5
"624","180941","1966",5
"625","180941","1967",5
"626","181226","1957",5
"627","181399","1965",5
"628","181578","1960",5
"629","182081","1935",5
"630","182081","1953",5
"631","182081","1954",5
"632","182081","1959",5
"633","182081","1960",5
"634","182101","1945",5
"635","182101","1958",5
"636","182101","1961",5
"637","182287","1900",5
"638","182408","1963",5
"639","182418","2010",5
"640","182683","1961",5
"641","182683","1984",5
"642","182683","1991",5
"643","182683","2008",5
"644","183052","1965",5
"645","183052","1968",5
"646","183256","1948",5
"647","183256","1953",5
"648","183256","1958",5
"649","183256","1967",5
"650","184182","1966",5
"651","210150","1977",5
"652","262965","1996",5
"653","262965","2013",5
"654","262965","2015",5
"655","267139","1950",5
"656","267809","1998",5
"657","762635","1972",5
"658","762635","1978",5
"659","762635","1984",5
"660","762636","1921",5
"661","180286","1955",4
"662","180941","1963",4
"663","180941","1969",4
"664","180941","1971",4
"665","180941","1976",4
"666","181226","1967",4
"667","181399","1967",4
"668","181578","1950",4
"669","181578","1959",4
"670","182081","1969",4
"671","182081","1987",4
"672","182101","0",4
"673","182101","1963",4
"674","182101","1975",4
"675","182101","1983",4
"676","182101","1999",4
"677","182287","1942",4
"678","182408","1959",4
"679","182418","1960",4
"680","182418","1968",4
"681","182418","1976",4
"682","182418","1981",4
"683","182418","1984",4
"684","182418","1994",4
"685","182418","1995",4
"686","182683","1970",4
"687","182683","1982",4
"688","182683","1988",4
"689","182683","2003",4
"690","183052","1966",4
"691","183052","1978",4
"692","183256","1936",4
"693","183256","1955",4
"694","183256","1956",4
"695","210150","0",4
"696","210150","1967",4
"697","262965","2009",4
"698","262965","2016",4
"699","267139","1980",4
"700","267809","1990",4
"701","267809","1993",4
"702","267809","1995",4
"703","267809","2000",4
"704","267809","2005",4
"705","762635","1979",4
"706","762635","1998",4
"707","762636","1926",4
"708","762636","1931",4
"709","762636","1943",4
"710","762636","1961",4
"711","762636","1968",4
"712","180286","1950",3
"713","180941","1960",3
"714","181226","1956",3
"715","181226","1973",3
"716","181578","1952",3
"717","181578","1953",3
"718","181578","1958",3
"719","181578","1961",3
"720","182081","1928",3
"721","182081","1932",3
"722","182081","1937",3
"723","182081","1942",3
"724","182081","1946",3
"725","182081","1984",3
"726","182081","2008",3
"727","182101","1940",3
"728","182101","1954",3
"729","182101","1977",3
"730","182101","1989",3
"731","182101","2001",3
"732","182287","1926",3
"733","182287","1927",3
"734","182287","1938",3
"735","182408","1942",3
"736","182408","1955",3
"737","182408","1962",3
"738","182408","2003",3
"739","182418","1974",3
"740","182418","1977",3
"741","182418","1982",3
"742","182418","1991",3
"743","182418","1993",3
"744","182418","2009",3
"745","182683","1967",3
"746","182683","1990",3
"747","182683","2013",3
