"","RegionID","YearBuilt","LU_desc","CountStructures"
"356","275941","0","CHURCH & CHARITABLE PROPERTY",75
"357","16521","1953","RESIDENTIAL",74
"358","274157","1931","CONDOMINIUM",74
"359","276619","0","CHURCH & CHARITABLE PROPERTY",74
"360","42217","1918","RESIDENTIAL",74
"361","273910","1994","CONDOMINIUM",73
"362","275941","1926","RESIDENTIAL",73
"363","276619","2003","RESIDENTIAL",73
"364","29812","1955","RESIDENTIAL",73
"365","34896","1916","RESIDENTIAL",73
"366","153287","0","APARTMENT",72
"367","275833","1932","RESIDENTIAL",72
"368","275941","1929","RESIDENTIAL",72
"369","29812","1958","RESIDENTIAL",72
"370","33500","1951","RESIDENTIAL",72
"371","396169","1997","RESIDENTIAL",72
"372","42217","1981","TOWNHOUSE/CONDO",72
"373","189158","1989","RESIDENTIAL",71
"374","189158","1991","RESIDENTIAL",71
"375","189158","1992","RESIDENTIAL",71
"376","18995","1973","RESIDENTIAL",71
"377","21156","1989","RESIDENTIAL",71
"378","273483","1880","RESIDENTIAL",71
"379","274464","1900","RESIDENTIAL",71
"380","415711","1920","RESIDENTIAL",71
"381","764250","0","CHURCH & CHARITABLE PROPERTY",71
"382","764254","1887","RESIDENTIAL",71
"383","189019","2003","RESIDENTIAL",70
"384","22667","1963","RESIDENTIAL",70
"385","273483","0","INDUSTRIAL",70
"386","275941","1923","RESIDENTIAL",70
"387","29748","1956","RESIDENTIAL",70
"388","32508","1973","RESIDENTIAL",70
"389","4748","1979","CONDOMINIUM",70
"390","188830","1958","RESIDENTIAL",69
"391","190233","1985","RESIDENTIAL",69
"392","21156","0","PUBLIC PROPERTY",69
"393","21156","1956","RESIDENTIAL",69
"394","274464","1890","RESIDENTIAL",69
"395","275833","1926","RESIDENTIAL",69
"396","43998","1946","RESIDENTIAL",69
"397","4748","1956","RESIDENTIAL",69
"398","55451","1960","RESIDENTIAL",69
"399","764251","0","PUBLIC PROPERTY",69
"400","189694","1950","RESIDENTIAL",68
"401","264176","1960","RESIDENTIAL",68
"402","273483","1887","RESIDENTIAL",68
"403","273483","1890","CONDOMINIUM",68
"404","274302","1996","CONDOMINIUM",68
"405","275730","0","OTHER EXEMPT",68
"406","29748","1984","CONDOMINIUM",68
"407","764251","0","CONDOMINIUM",68
"408","16927","1983","RESIDENTIAL",67
"409","189019","1907","RESIDENTIAL",67
"410","189019","1915","RESIDENTIAL",67
"411","21156","0","COMMERCIAL",67
"412","21156","1987","RESIDENTIAL",67
"413","273483","2011","CONDOMINIUM",67
"414","274464","0","CHURCH & CHARITABLE PROPERTY",67
"415","275833","1912","RESIDENTIAL",67
"416","276619","1902","RESIDENTIAL",67
"417","276619","1915","RESIDENTIAL",67
"418","276653","1910","RESIDENTIAL",67
"419","4748","1947","RESIDENTIAL",67
"420","16521","1949","RESIDENTIAL",66
"421","16927","1958","RESIDENTIAL",66
"422","189019","0","CHURCH & CHARITABLE PROPERTY",66
"423","18995","1959","RESIDENTIAL",66
"424","274464","0","APARTMENT",66
"425","275707","2007","RESIDENTIAL",66
"426","275941","1930","RESIDENTIAL",66
"427","276653","0","APARTMENT",66
"428","29748","1966","CONDOMINIUM",66
"429","762010","1959","CONDOMINIUM",66
"430","189694","1955","RESIDENTIAL",65
"431","272945","2006","RESIDENTIAL",65
"432","275941","1921","RESIDENTIAL",65
"433","276653","1925","CONDOMINIUM",65
"434","29748","1959","RESIDENTIAL",65
"435","415711","1905","RESIDENTIAL",65
"436","16521","1963","RESIDENTIAL",64
"437","16927","2008","RESIDENTIAL",64
"438","21156","1990","RESIDENTIAL",64
"439","22667","1929","RESIDENTIAL",64
"440","276619","0","APARTMENT",64
"441","29812","1957","RESIDENTIAL",64
"442","32508","1971","RESIDENTIAL",64
"443","42217","1988","TOWNHOUSE/CONDO",64
"444","273910","1995","CONDOMINIUM",63
"445","275707","1885","RESIDENTIAL",63
"446","275833","1910","RESIDENTIAL",63
"447","276619","2006","RESIDENTIAL",63
"448","42217","0","COMMERCIAL",63
"449","16521","1958","RESIDENTIAL",62
"450","189284","0","CONDOMINIUM",62
"451","21156","1955","RESIDENTIAL",62
"452","276619","1927","RESIDENTIAL",62
"453","29804","1997","RESIDENTIAL",62
"454","29812","1956","RESIDENTIAL",62
"455","764249","0","COMMERCIAL",62
"456","188264","1950","RESIDENTIAL",61
"457","275833","1924","RESIDENTIAL",61
"458","276619","2007","RESIDENTIAL",61
"459","4748","1948","RESIDENTIAL",61
"460","761759","1940","RESIDENTIAL",61
"461","189019","1920","RESIDENTIAL",60
"462","275833","0","CHURCH & CHARITABLE PROPERTY",60
"463","276619","1905","RESIDENTIAL",60
"464","42217","1978","TOWNHOUSE/CONDO",60
"465","43998","1940","RESIDENTIAL",60
"466","4748","1958","RESIDENTIAL",60
"467","49764","1947","RESIDENTIAL",60
"468","32508","1959","RESIDENTIAL",59
"469","43998","1950","RESIDENTIAL",59
"470","49764","1949","RESIDENTIAL",59
"471","16927","1940","RESIDENTIAL",58
"472","18995","1918","RESIDENTIAL",58
"473","21156","2011","RESIDENTIAL",58
"474","274157","0","INDUSTRIAL",58
"475","33500","1953","RESIDENTIAL",58
"476","43998","1937","RESIDENTIAL",58
"477","764254","1877","RESIDENTIAL",58
"478","190233","1979","RESIDENTIAL",57
"479","272945","1880","RESIDENTIAL",57
"480","276653","0","OTHER EXEMPT",57
"481","4748","1920","RESIDENTIAL",57
"482","189019","1905","RESIDENTIAL",56
"483","273483","0","CHURCH & CHARITABLE PROPERTY",56
"484","275707","1905","RESIDENTIAL",56
"485","275707","2008","RESIDENTIAL",56
"486","29210","1904","MULTI FAMILY",56
